well_name,hor_names,X,Y,Z,dZ,dZ_v0k,Delta-Z
L02-03,N,601039.75,5983026.5,766.943176269531,1504.0,1523.86987304687,19.869873046869998
L02-03,CK,601062.5,5983035.5,1536.29895019531,4.998046875,5.36458396911621,0.36653709411621005
L02-04,N,608514.8125,5968914.5,791.472351074218,1093.20361328125,1029.3671875,-63.83642578125
L02-04,CK,608510.4375,5968940.0,1626.38110351562,86.990966796875,87.1000366210937,0.10906982421869316
L02-05,N,601489.6875,5984014.0,766.887268066406,1497.56298828125,1492.91430664062,-4.648681640630002
L02-05,CK,601490.375,5984036.0,1538.86242675781,9.9990234375,10.4261064529418,0.4270830154418004
L02-06-S1,N,598201.3125,5977257.5,811.995971679687,1594.42395019531,1615.61376953125,21.18981933594
L02-06-S1,CK,598204.0,5977258.5,1639.48400878906,31.0,30.4489765167236,-0.5510234832763992
L02-07,N,597893.875,5980015.0,807.462707519531,1074.21997070312,1008.86657714843,-65.35339355469
L02-07,CK,597876.0,5979983.5,1622.49792480468,15.4849853515625,15.4922266006469,0.007241249084399826
L02-08,CK,588628.3125,5968175.5,2095.64501953125,809.961730957031,778.03369140625,-31.928039550781023
L02-08,ZE,588583.8125,5968266.0,4534.142578125,174.60400390625,173.621017456054,-0.9829864501959946
L03-01,N,609784.8125,5979246.0,737.474609375,1445.15295410156,1445.97900390625,0.8260498046900011
L03-01,CK,609784.6875,5979262.5,1483.95251464843,17.9990234375,18.0780410766601,0.0790176391600994
L03-02,N,614400.5625,5968753.0,807.458679199218,1575.74401855468,1567.81018066406,-7.933837890619998
L03-02,CK,614398.8125,5968748.0,1754.43969726562,278.986938476562,271.679748535156,-7.307189941405966
L03-03,N,624588.0,5970004.0,685.0,1407.0,1416.53234863281,9.532348632809999
L03-03,CK,624588.0,5970004.0,1436.0,58.0,56.1365623474121,-1.8634376525878977
L03-04,N,626105.4375,5967998.5,705.98486328125,1374.57800292968,1439.98596191406,65.40795898438
L03-04,CK,626111.3125,5968001.0,1427.97802734375,32.0,30.4894676208496,-1.5105323791504013
L04-01,N,570906.4375,5956479.0,930.750366210937,1832.09997558593,1816.39172363281,-15.708251953119998
L04-01,CK,571045.5,5956519.0,2491.96875,1261.99011230468,1223.82775878906,-38.16235351562
L04-01,ZE,571008.625,5956433.0,3549.36181640625,72.193115234375,69.6390914916992,-2.5540237426757955
L04-03,N,567479.8125,5953669.5,762.324279785156,1489.54699707031,1472.47583007812,-17.07116699219
L04-03,CK,567503.8125,5953677.0,2066.23315429687,1082.88391113281,1047.61242675781,-35.271484375
L04-03,ZE,567547.6875,5953665.0,3214.28979492187,424.428955078125,406.328979492187,-18.09997558593801
L04-04,N,575396.4375,5958165.5,925.957885742187,1815.86096191406,1778.24865722656,-37.6123046875
L04-04,CK,575480.25,5958155.5,2233.2802734375,762.585083007812,744.191955566406,-18.393127441406023
L04-04,ZE,575700.0625,5958028.0,3332.10424804687,392.14306640625,378.301025390625,-13.842041015625
L04-06,N,573057.125,5965146.5,708.572082519531,1381.10803222656,1392.85815429687,11.750122070309999
L04-06,CK,573046.375,5965136.0,1781.02954101562,727.634887695312,709.166137695312,-18.46875
L04-06,ZE,573055.125,5965119.5,2785.3671875,1087.7880859375,1052.58923339843,-35.19885253907
L04-07,CK,570127.0625,5961701.5,2041.3857421875,799.3974609375,747.710876464843,-51.686584472657046
L04-07,ZE,570221.0625,5961896.5,3154.26953125,644.261962890625,624.960571289062,-19.301391601562955
L04-A-01,N,572506.5625,5953661.0,774.211181640625,1514.53698730468,1502.76879882812,-11.768188476559999
L04-A-01,CK,572567.25,5953696.0,2091.51000976562,1086.22009277343,1063.26354980468,-22.95654296875
L04-A-01,ZE,572765.625,5953735.5,3270.39868164062,469.98193359375,459.631561279296,-10.350372314453978
L04-A-03,ZE,571499.125,5956136.0,3367.91162109375,265.1240234375,258.801940917968,-6.322082519531989
L04-A-04,N,572521.75,5953669.0,766.386474609375,1465.46398925781,1449.65600585937,-15.807983398440001
L04-A-04,CK,573033.9375,5953504.0,1891.57470703125,772.768920898437,753.346862792968,-19.42205810546909
L04-A-04,ZE,573952.3125,5953292.5,3006.00244140625,912.165771484375,885.207153320312,-26.958618164062955
L04-A-05,ZE,573153.6875,5951867.5,3269.69262695312,534.64208984375,516.466979980468,-18.175109863282046
L04-A-06,ZE,574196.0625,5952944.0,2956.70141601562,975.335693359375,947.791137695312,-27.544555664062955
L04-B-01,N,566224.875,5948196.0,702.38671875,1364.28796386718,1340.93115234375,-23.356811523429997
L04-B-01,CK,566228.375,5948260.5,1839.33752441406,851.676147460937,814.989990234375,-36.686157226562045
L04-B-01,ZE,566268.5,5948595.5,2681.123046875,853.386962890625,854.198913574218,0.8119506835929542
L04-G-01-S1,ZE,576380.3125,5963168.0,2213.91577148437,2967.6669921875,2914.9541015625,-52.712890625
L05-01,N,600876.25,5956066.5,841.201171875,1649.19104003906,1646.82116699218,-2.369873046880002
L05-01,CK,600980.4375,5956128.5,1987.82043457031,611.473999023437,619.139221191406,7.665222167968977
L05-02,N,600447.25,5961493.0,813.950988769531,1594.86999511718,1599.50280761718,4.6328125
L05-02,CK,600416.375,5961505.0,1930.35717773437,604.974975585937,593.917907714843,-11.057067871094091
L05-03,N,590964.5,5964828.0,789.986999511718,1544.79296875,1539.01013183593,-5.782836914070003
L05-03,CK,590942.375,5964850.5,1945.81396484375,731.885986328125,724.19287109375,-7.693115234375
L05-04,N,592406.5,5964372.5,797.932189941406,1567.47802734375,1576.66149902343,9.183471679679997
L05-04,CK,592382.3125,5964386.5,1948.8251953125,705.903076171875,701.732238769531,-4.170837402343977
L05-05-S1,N,588798.6875,5963249.0,786.986999511718,1538.9560546875,1542.28332519531,3.327270507809999
L05-05-S1,CK,588813.75,5963236.5,2020.43615722656,892.93994140625,873.596130371093,-19.343811035157046
L05-06,N,591538.4375,5951585.0,336.996002197265,504.542816162109,480.278533935546,-24.264282226562955
L05-06,ZE,591607.125,5951526.5,2553.05200195312,3760.59692382812,3683.50048828125,-77.09643554687
L05-07,N,609231.125,5953400.0,855.934020996093,1675.00598144531,1690.97143554687,15.965454101559999
L05-07,CK,609217.875,5953394.5,2151.40502929687,878.996948242187,878.806030273437,-0.19091796875
L05-08,CK,593129.875,5951077.0,2016.93334960937,916.272338867187,742.3984375,-173.87390136718705
L05-C-02-S1,ZE,612822.5625,5950388.5,4244.68115234375,38.78515625,37.7525520324707,-1.0326042175292969
L05-FA-102-S1,N,589072.75,5963541.5,785.479614257812,415.489715576171,346.538665771484,-68.95104980468705
L05-FA-102-S1,CK,589075.6875,5963556.0,2003.95788574218,865.98095703125,845.866943359375,-20.114013671875
L06-01,N,615432.1875,5948888.0,877.980895996093,1716.623046875,1709.49340820312,-7.129638671880002
L06-01,CK,615449.5625,5948871.0,2136.40087890625,760.950927734375,738.115966796875,-22.8349609375
L06-02,N,630945.1875,5964890.5,728.968017578125,1420.03100585937,1424.44555664062,4.41455078125
L06-02,CK,630939.0625,5964883.5,1530.90063476562,145.93896484375,138.809539794921,-7.129425048829006
L06-02,ZE,630896.1875,5964840.0,2794.8193359375,124.962890625,126.676063537597,1.7131729125970026
L06-03,N,625744.75,5955904.5,815.950378417968,1591.2099609375,1586.05651855468,-5.153442382820003
L06-03,CK,625723.8125,5955915.0,1682.40234375,100.988037109375,101.173507690429,0.18547058105400538
L06-03,ZE,625717.5,5955983.5,2417.91064453125,149.411041259765,151.393478393554,1.9824371337890057
L06-04-S1,CK,627913.75,5954094.0,1954.41320800781,306.632934570312,292.6318359375,-14.001098632811988
L06-05-S1,CK,628533.6875,5951540.0,1636.90148925781,192.749755859375,189.85789489746,-2.8918609619150004
L06-06,CK,610107.5,5963630.5,1402.99401855468,70.0,63.9761505126953,-6.023849487304702
L06-06,ZE,610216.0,5963594.5,3249.89672851562,3451.52490234375,3349.68798828125,-101.8369140625
L07-01,N,571092.4375,5940329.0,665.99853515625,950.033752441406,898.207946777343,-51.82580566406307
L07-01,CK,571094.25,5940333.0,1802.49597167968,940.998046875,903.734191894531,-37.26385498046898
L07-01,ZE,571110.9375,5940355.5,3298.90844726562,511.449951171875,492.577239990234,-18.872711181641023
L07-04,CK,579830.1875,5942915.0,2238.01513671875,1130.3798828125,1154.35412597656,23.97424316406
L07-04,ZE,579747.875,5942851.0,3774.4384765625,131.573974609375,124.16323852539,-7.410736083985
L07-05,N,572358.5,5932056.0,544.227233886718,1056.93896484375,1061.31958007812,4.380615234369998
L07-05,CK,572375.3125,5932066.0,1329.66906738281,482.418090820312,461.723449707031,-20.694641113280966
L07-05,ZE,572417.3125,5932109.0,2628.72021484375,1814.8388671875,1828.998046875,14.1591796875
L07-06,N,587297.4375,5930289.0,735.963439941406,1013.92346191406,940.906372070312,-73.01708984374795
L07-06,CK,587295.0625,5930386.0,2132.5546875,1321.5810546875,1273.89868164062,-47.68237304688
L07-06,ZE,587290.625,5930548.5,3468.30615234375,683.3701171875,677.813415527343,-5.556701660157046
L07-07,N,573992.875,5931909.0,406.9091796875,369.225860595703,351.757843017578,-17.468017578125
L07-07,CK,574017.8125,5931927.0,987.496398925781,347.39501953125,337.615051269531,-9.779968261718977
L07-07,ZE,574038.8125,5931972.5,2393.74072265625,2403.47998046875,2386.60180664062,-16.878173828130002
L07-08-S2,N,574791.8125,5936862.0,730.493957519531,966.695678710937,885.674438476562,-81.021240234375
L07-08-S2,CK,574802.9375,5936808.5,1841.62915039062,761.550048828125,727.641479492187,-33.908569335937955
L07-08-S2,ZE,574682.4375,5936931.5,3557.15991210937,371.671142578125,359.460632324218,-12.210510253906989
L07-09-S1,N,585901.5625,5932092.5,699.246154785156,1365.48596191406,1348.32739257812,-17.15856933594
L07-09-S1,CK,585962.8125,5932094.0,1856.44787597656,915.929077148437,886.419616699218,-29.50946044921909
L07-09-S1,ZE,585984.125,5932094.5,3148.39721679687,1315.9951171875,1273.07678222656,-42.91833496094
L07-10,N,572670.0,5940964.0,636.0,1130.14831542968,1099.28771972656,-30.860595703119998
L07-10,CK,572670.125,5940964.0,1624.5,704.803100585937,673.679321289062,-31.123779296875
L07-12-S1,N,566630.0625,5932708.0,637.994995117187,547.596557617187,493.975860595703,-53.620697021484034
L07-12-S1,CK,566632.5625,5932717.5,1422.93969726562,293.881591796875,312.84097290039,18.959381103515
L07-12-S1,ZE,566666.0625,5932825.0,3255.88037109375,1495.94482421875,1546.759765625,50.81494140625
L07-13,N,568218.875,5929868.0,690.992980957031,645.158020019531,579.771057128906,-65.386962890625
L07-13,CK,568221.25,5929871.0,1839.22277832031,914.084838867187,883.12109375,-30.963745117187045
L07-13,ZE,568209.3125,5929843.5,3648.94140625,174.961181640625,164.22801208496,-10.733169555665
L07-A-01-S1,N,571713.0,5939740.5,719.258239746093,1399.44702148437,1353.958984375,-45.48803710937
L07-A-01-S1,CK,571708.8125,5939795.5,1837.26147460937,797.31103515625,773.082336425781,-24.228698730468977
L07-A-01-S1,ZE,571778.9375,5939893.0,3258.09106445312,427.968994140625,410.892364501953,-17.07662963867199
L07-B-01,CK,579822.3125,5940876.0,2202.15844726562,980.163757324218,934.64404296875,-45.519714355467954
L07-B-01,ZE,579693.8125,5940826.5,3601.05883789062,96.43994140625,91.3305587768554,-5.109382629394602
L07-B-02,N,579846.5625,5940853.0,836.713073730468,1100.98486328125,1007.01477050781,-93.97009277344
L07-B-02,CK,579817.4375,5940769.5,2196.55883789062,1032.59887695312,994.327331542968,-38.271545410152044
L07-B-02,ZE,579167.4375,5940206.0,3560.0205078125,58.14990234375,57.3004417419433,-0.8494606018066975
L07-B-03,ZE,580189.8125,5939010.5,3540.9912109375,72.94482421875,71.3979721069336,-1.5468521118164062
L07-B-04,CK,579649.4375,5939805.5,2154.59716796875,865.885375976562,821.629211425781,-44.25616455078102
L07-B-04,ZE,579508.25,5939493.0,3559.84448242187,40.987060546875,40.7765464782714,-0.2105140686036009
L07-B-05,CK,579986.8125,5939923.0,2203.208984375,864.792846679687,810.74755859375,-54.045288085937045
L07-B-05,ZE,579970.125,5938933.0,3559.29150390625,60.888916015625,60.9268226623535,0.037906646728501414
L07-B-06,CK,579806.75,5940753.0,2207.7255859375,294.187255859375,247.398071289062,-46.78918457031301
L07-B-06,ZE,578976.75,5940466.5,3574.359375,60.6259765625,60.1990051269531,-0.4269714355469034
L07-C-01-S1,CK,579760.0,5932940.0,2147.80004882812,1014.18884277343,991.065856933593,-23.122985839837042
L07-C-01-S1,ZE,579760.0,5932940.0,3649.55004882812,189.5,177.468276977539,-12.031723022460994
L07-C-02,CK,579726.375,5932913.5,2397.81396484375,587.915893554687,582.099975585937,-5.81591796875
L07-C-02,ZE,579646.1875,5932851.0,3699.39111328125,183.703857421875,181.986831665039,-1.7170257568359943
L07-D-01,ZE,573397.625,5932165.5,2450.67114257812,2165.63208007812,2156.61499023437,-9.01708984375
L07-H-01,N,575732.375,5942562.5,689.371032714843,830.859924316406,769.406921386718,-61.45300292968807
L07-H-01,CK,575781.5625,5942547.5,1777.54077148437,798.434936523437,762.378295898437,-36.056640625
L07-H-01,ZE,575695.875,5942434.5,3599.240234375,505.2939453125,488.30093383789,-16.99301147461
L07-H-02,ZE,575138.625,5943282.0,3621.23583984375,516.79296875,498.464935302734,-18.328033447266023
L07-N-01-S1,N,577919.0625,5936762.0,781.488891601562,1528.38000488281,1509.55358886718,-18.826416015630002
L07-N-01-S1,CK,577920.9375,5936758.0,1983.71740722656,841.418090820312,823.312377929687,-18.105712890625
L07-N-01-S1,ZE,577808.1875,5936770.5,3759.98095703125,236.372802734375,223.778869628906,-12.593933105469006
L07-N-02,ZE,578917.5,5935333.5,3808.6728515625,230.390869140625,223.521179199218,-6.869689941406989
L08-01-S1,N,596436.0,5937596.5,813.212463378906,1599.73596191406,1568.43151855468,-31.304443359380002
L08-01-S1,CK,596436.0,5937647.0,2224.96313476562,1196.98913574218,1159.09973144531,-37.88940429687
L08-01-S1,ZE,596436.0,5937706.5,3521.21704101562,711.5029296875,676.361389160156,-35.14154052734398
L08-02,N,594273.0,5935713.5,837.170959472656,1641.13793945312,1637.70983886718,-3.428100585940001
L08-02,CK,594273.0,5935745.5,2403.45727539062,1458.0341796875,1421.96606445312,-36.06811523438
L08-02,ZE,594273.0,5935791.5,3814.39453125,309.43408203125,300.408996582031,-9.025085449218977
L08-03,N,597701.0,5942844.5,857.412170410156,1684.49304199218,1687.16516113281,2.672119140630002
L08-03,CK,597701.0,5942890.0,2361.70336914062,1293.77893066406,1259.98083496093,-33.79809570313
L08-03,ZE,597701.0,5942946.5,3953.98461914062,164.883056640625,160.630722045898,-4.252334594726989
L08-04,N,606696.0,5940762.0,822.950012207031,1681.0,1668.578125,-12.421875
L08-04,CK,606696.0,5940762.0,2265.5,1169.0,1148.05493164062,-20.945068359380002
L08-05,N,606301.0,5938357.5,846.944519042968,1660.67602539062,1644.82080078125,-15.855224609369998
L08-05,CK,606284.125,5938370.5,2111.19262695312,834.7138671875,800.783447265625,-33.930419921875
L08-05-S1,N,606301.0,5938357.5,846.944519042968,1660.67602539062,1651.75,-8.926025390619998
L08-05-S1,CK,606286.625,5938369.5,2196.650390625,1005.6630859375,976.370300292968,-29.292785644532046
L08-05-S1,ZE,606308.4375,5938326.0,3735.6064453125,322.945068359375,310.219329833984,-12.725738525391023
L08-06,ZE,608568.75,5938370.5,3882.44580078125,163.7529296875,155.977661132812,-7.775268554688012
L08-06-S1,ZE,608568.75,5938370.5,3882.44580078125,163.800048828125,155.782638549804,-8.017410278320995
L08-07,N,589792.75,5945959.0,1030.95385742187,2025.77404785156,2007.75476074218,-18.019287109380002
L08-07,CK,589804.9375,5945969.5,2793.27905273437,1462.75183105468,1437.50183105468,-25.25
L08-07,ZE,589787.625,5945913.0,4176.68603515625,66.48095703125,66.8711166381836,0.39015960693359375
L08-07-S1,N,589792.75,5945959.0,1030.95385742187,2025.77404785156,2008.1328125,-17.64123535156
L08-07-S1,CK,589804.9375,5945969.5,2793.27905273437,1462.75183105468,1437.50146484375,-25.250366210929997
L08-07-S1,ZE,589787.625,5945913.0,4176.68603515625,66.48095703125,66.6994400024414,0.21848297119140625
L08-09,N,603853.125,5936336.0,841.479370117187,1648.9580078125,1669.8876953125,20.9296875
L08-09,CK,603854.625,5936344.5,2285.283203125,1204.07495117187,1171.888671875,-32.18627929687
L08-09,ZE,604005.0,5936406.0,3672.27319335937,176.346923828125,167.020706176757,-9.326217651368012
L08-10-S1,N,605333.0,5935499.0,836.993530273437,1635.74096679687,1667.92578125,32.18481445313
L08-11,N,598819.25,5942819.0,838.991027832031,1644.38903808593,1625.38427734375,-19.004760742179997
L08-11,CK,598826.875,5942802.0,2292.60815429687,1229.27087402343,1181.22644042968,-48.04443359375
L08-11,ZE,598954.25,5942698.0,3848.306640625,81.8759765625,79.7175216674804,-2.1584548950196023
L08-12,N,590846.8125,5939560.5,829.47900390625,1618.35998535156,1624.07177734375,5.711791992190001
L08-12,CK,590862.5,5939542.5,2233.63159179687,1149.26306152343,1126.88403320312,-22.37902832031
L08-12,ZE,590958.875,5939492.0,3619.77514648437,741.161865234375,721.400207519531,-19.761657714843977
L08-A-01,N,597471.1875,5938410.5,802.4580078125,1569.68298339843,1559.20825195312,-10.474731445309999
L08-A-01,CK,597510.6875,5938415.0,2262.50048828125,1313.03405761718,1268.53051757812,-44.50354003906
L08-A-01,ZE,597678.125,5938353.5,3733.11206054687,189.841064453125,179.936828613281,-9.904235839844006
L08-A-02,CK,597459.5,5938033.5,2239.14916992187,1174.54162597656,1119.10693359375,-55.43469238281
L08-A-02,ZE,597285.6875,5936957.5,3660.04345703125,326.15283203125,321.412109375,-4.74072265625
L08-H-01,N,603853.125,5936336.0,841.479370117187,1648.9580078125,1623.06091308593,-25.897094726570003
L08-H-01,CK,603854.625,5936344.5,2285.283203125,1204.07495117187,1169.20825195312,-34.86669921875
L08-P4-01,N,601807.75,5947112.0,851.334350585937,1666.90905761718,1650.716796875,-16.192260742179997
L08-P4-01,CK,601733.5625,5947173.0,2250.98486328125,1094.31701660156,1050.74194335937,-43.57507324219
L08-P4-01,ZE,601914.1875,5947084.5,4147.203125,172.239990234375,163.369522094726,-8.870468139649006
L08-P-01,N,603403.0625,5944832.0,849.975036621093,1662.85400390625,1649.0908203125,-13.76318359375
L08-P-01,CK,603414.1875,5944840.0,2232.4453125,1064.69311523437,1027.11853027343,-37.57458496094
L08-P-01,ZE,603263.875,5944854.5,3795.85498046875,255.754150390625,244.563232421875,-11.19091796875
L08-P-01-S1,N,603403.0625,5944832.0,849.975036621093,1662.85400390625,1650.04431152343,-12.809692382820003
L08-P-01-S1,CK,603414.1875,5944840.0,2232.4453125,1064.69311523437,1022.79071044921,-41.90240478516
L08-P-01-S1,ZE,603263.875,5944854.5,3795.85498046875,255.754150390625,244.232711791992,-11.521438598633011
L08-P-03-S1,N,603397.5625,5944830.0,865.981811523437,850.235961914062,740.418029785156,-109.81793212890602
L08-P-03-S1,CK,603027.4375,5945312.0,2208.74731445312,1008.17993164062,960.238647460937,-47.94128417968295
L08-P-03-S1,ZE,602336.625,5946090.0,3550.60180664062,1450.99975585937,1412.97033691406,-38.02941894531
L09-01,N,614265.5625,5935420.5,819.332885742187,1381.74389648437,1332.91943359375,-48.82446289062
L09-01,CK,614263.9375,5935471.5,1988.04187011718,698.628051757812,669.771484375,-28.856567382812045
L09-01,ZE,614261.0625,5935588.0,3138.501953125,659.380126953125,656.896667480468,-2.483459472657046
L09-02,N,616184.375,5945420.5,862.929992675781,1686.2099609375,1665.12658691406,-21.08337402344
L09-02,CK,616179.3125,5945418.0,2099.40771484375,746.97314453125,717.249389648437,-29.723754882812955
L09-03,N,615345.375,5933985.0,828.958679199218,1118.61401367187,1037.95202636718,-80.66198730469
L09-03,CK,615358.0,5934013.5,1963.83679199218,611.895141601562,587.552978515625,-24.342163085937045
L09-03,ZE,615421.625,5934050.0,3117.154296875,647.508056640625,633.960266113281,-13.547790527343977
L09-04,N,613850.75,5947808.5,868.48779296875,1088.55187988281,991.447143554687,-97.10473632812295
L09-04,CK,613857.8125,5947806.0,2151.3720703125,828.89208984375,803.373168945312,-25.518920898437955
L09-04-S1,N,613850.75,5947808.5,868.48779296875,1695.84399414062,1683.16271972656,-12.681274414059999
L09-04-S1,CK,613857.8125,5947806.0,2151.3720703125,828.89208984375,819.488159179687,-9.403930664062955
L09-04-S1,ZE,613524.9375,5947597.5,4041.96362304687,185.43701171875,189.877944946289,4.440933227539006
L09-05-S1,CK,621283.4375,5932179.5,1898.46313476562,143.147659301757,137.919479370117,-5.22817993164
L09-06-S1,CK,624433.375,5935923.5,1997.35766601562,589.174072265625,594.639404296875,5.46533203125
L09-06-S1,ZE,624243.3125,5934677.5,3679.5556640625,68.865966796875,68.6920776367187,-0.17388916015630684
L09-07-S1,CK,627126.6875,5947203.0,2127.556640625,807.081359863281,780.89013671875,-26.191223144531023
L09-07-S1,ZE,628791.75,5948181.5,3565.974609375,108.029052734375,104.591880798339,-3.4371719360359947
L09-10,CK,629684.0625,5942686.0,2025.35095214843,673.141723632812,647.1142578125,-26.027465820312045
L09-11,CK,630099.5625,5939245.5,1957.60925292968,449.605041503906,428.625061035156,-20.97998046875
L09-13,CK,628318.0625,5937221.0,1977.0166015625,499.847839355468,485.164154052734,-14.683685302734034
L10-01,CK,578921.5,5927431.0,2083.58740234375,1400.13500976562,1341.16906738281,-58.96594238281
L10-01,ZE,578919.75,5927540.5,3753.77856445312,84.921142578125,82.7520217895507,-2.169120788574304
L10-02,CK,572940.0,5919625.0,1883.5,1319.0,1540.69970703125,221.69970703125
L10-02,ZE,572940.0,5919625.0,3044.75,881.5,833.088256835937,-48.411743164062955
L10-04,ZE,588070.0,5916420.0,3295.60009765625,394.0,384.856323242187,-9.143676757813012
L10-06,CK,576648.0,5922552.0,2076.69995117187,1283.0,1260.37670898437,-22.623291015630002
L10-06,ZE,576648.0,5922552.0,3629.69995117187,190.0,179.298721313476,-10.701278686524006
L10-07,CK,583313.0,5916958.0,2224.5,1547.0,1525.07751464843,-21.922485351570003
L10-07,ZE,583313.0,5916958.0,3550.5,184.0,177.685836791992,-6.3141632080080115
L10-08,CK,582762.0,5920369.5,2251.1875,1439.14672851562,1416.44067382812,-22.7060546875
L10-08,ZE,582762.0,5920538.5,3516.96142578125,366.573974609375,371.711273193359,5.137298583983977
L10-09,CK,576959.0,5924316.0,1850.75,1047.5,1119.84545898437,72.34545898437
L10-09,ZE,576959.0,5924316.0,3460.75,1045.5,993.85595703125,-51.64404296875
L10-10,N,583700.0,5927871.0,659.800048828125,1351.30004882812,1350.98547363281,-0.3145751953099989
L10-10,CK,583700.0,5927871.0,1870.55004882812,1034.39990234375,1037.41760253906,3.017700195309999
L10-10,ZE,583700.0,5927871.0,3190.80004882812,1003.0,975.510498046875,-27.489501953125
L10-11,CK,569711.0,5919848.0,1888.25,1140.5,1222.39074707031,81.89074707031
L10-11,ZE,569711.0,5919848.0,3369.5,281.0,268.365997314453,-12.634002685546989
L10-13,CK,581601.0,5913123.0,1599.169921875,444.139984130859,425.868835449218,-18.271148681640966
L10-13,ZE,581601.0,5913123.0,3163.455078125,985.7099609375,945.567016601562,-40.142944335937955
L10-14,CK,581938.0,5910832.0,1768.46997070312,744.89990234375,698.880615234375,-46.019287109375
L10-14,ZE,582006.3125,5910758.5,3295.57666015625,660.842041015625,649.076477050781,-11.765563964843977
L10-14-S2,CK,581938.0,5910832.0,1768.46997070312,895.059936523437,984.0673828125,89.00744628906295
L10-14-S2,ZE,582911.0625,5910752.0,3353.41015625,501.9189453125,507.724456787109,5.805511474608977
L10-16,N,577078.25,5926481.5,445.988891601562,528.079895019531,498.828552246093,-29.25134277343801
L10-17,CK,583818.6875,5927218.0,2006.36413574218,1089.29711914062,1027.73645019531,-61.56066894531
L10-17,ZE,584229.125,5927675.0,3263.65478515625,916.343017578125,914.704467773437,-1.6385498046879547
L10-18,CK,567179.75,5910660.0,1667.42724609375,485.920959472656,482.486419677734,-3.4345397949220455
L10-18,ZE,567333.5,5910480.0,3161.65307617187,253.212890625,245.577194213867,-7.6356964111330115
L10-19,N,586418.0625,5924399.5,708.739013671875,1385.375,1403.2744140625,17.8994140625
L10-19,CK,586424.125,5924406.0,2083.9560546875,1332.97192382812,1375.48120117187,42.50927734375
L10-19,ZE,586426.25,5924405.5,3452.69262695312,699.49560546875,674.800354003906,-24.695251464843977
L10-19-S1,N,586418.0625,5924399.5,708.739013671875,1048.38305664062,982.538940429687,-65.84411621093295
L10-19-S1,ZE,586520.5,5924392.5,3375.2119140625,838.39208984375,877.796020507812,39.403930664062045
L10-21A,ZE,586492.0,5912337.0,3364.5,27.3999996185302,26.9244880676269,-0.475511550903299
L10-22,N,575854.25,5923479.0,725.749572753906,1415.9990234375,1409.90502929687,-6.093994140630002
L10-22,CK,575851.25,5923480.0,2049.2470703125,1195.31396484375,1173.40148925781,-21.91247558594
L10-22,ZE,575716.5625,5923513.5,3679.70385742187,82.786865234375,86.5415573120117,3.7546920776367045
L10-23,N,579402.0,5927710.0,711.0,1454.0,1432.37878417968,-21.621215820320003
L10-23,CK,579402.0,5927710.0,2115.5,1323.0,1293.97387695312,-29.026123046880002
L10-23,ZE,579402.0,5927710.0,3697.25,114.5,104.105377197265,-10.394622802735
L10-24,ZE,587352.125,5917643.5,3430.30737304687,597.0048828125,577.962097167968,-19.042785644532046
L10-26,N,571037.0,5920904.0,641.400024414062,781.400024414062,722.360046386718,-59.03997802734409
L10-26,CK,571037.0,5920904.0,1710.89990234375,785.999877929687,772.274108886718,-13.725769042969091
L10-27,N,569185.0625,5919209.5,643.244873046875,1247.2919921875,1234.12585449218,-13.166137695320003
L10-27,CK,569184.0625,5919182.5,1819.49169921875,1065.43505859375,1045.33972167968,-20.095336914070003
L10-27,ZE,568760.75,5918900.5,3495.01025390625,151.173095703125,148.749038696289,-2.4240570068359943
L10-29,N,570341.0,5928044.0,668.5,1371.0,1375.53234863281,4.532348632809999
L10-29,CK,570341.0,5928044.0,1831.0,920.0,891.202331542968,-28.797668457032046
L10-29,ZE,570341.0,5928044.0,3684.75,100.5,95.0771865844726,-5.422813415527401
L10-31,CK,573727.0,5919847.0,1753.30004882812,1102.0,1284.04211425781,182.04211425781
L10-31,ZE,573727.0,5919847.0,2986.80004882812,983.0,965.825744628906,-17.174255371093977
L10-A-01,CK,579570.6875,5918156.0,1632.4560546875,548.56298828125,505.172637939453,-43.39035034179699
L10-A-01,ZE,578741.875,5918272.0,3097.1513671875,1114.46704101562,1090.96203613281,-23.50500488281
L10-A-08,CK,581036.375,5918267.0,2174.06127929687,1476.52624511718,1406.1943359375,-70.33190917968
L10-A-08,ZE,582004.5,5918174.5,3472.869140625,182.89404296875,174.415924072265,-8.478118896485
L10-A-10-S2,ZE,581184.375,5919996.5,3520.50659179687,78.40283203125,82.6315002441406,4.228668212890597
L10-B-02,CK,581688.875,5923281.0,2101.50415039062,868.076293945312,770.977172851562,-97.09912109375
L10-B-02,ZE,581364.125,5922477.5,3276.42626953125,721.261962890625,712.062133789062,-9.199829101562955
L10-B-06,CK,582509.25,5923892.5,2176.45043945312,1261.42260742187,1192.37341308593,-69.04919433594
L10-B-06,ZE,583459.6875,5923761.5,3361.22338867187,483.862060546875,474.145751953125,-9.71630859375
L10-B-08-S1,ZE,581894.0,5924000.0,3498.69995117187,564.0,540.810974121093,-23.189025878907046
L10-C-01,ZE,579955.0,5916888.0,2040.72509765625,2086.14990234375,2085.15234375,-0.99755859375
L10-D-01-S1,CK,580766.0,5918651.0,2250.39990234375,1486.69958496093,1465.48095703125,-21.218627929679997
L10-D-01-S1,ZE,580766.0,5918651.0,3467.14990234375,151.5,140.321136474609,-11.178863525390994
